4,139,10,10,-1,-1,-1,-1,20,2,0,3,1,7,24,0,1
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,13,2,0,1,1,2,35,0,0
4,12,16,10,-1,-1,-1,-1,20,2,1,2,1,7,24,0,1
4,140,10,10,-1,-1,-1,-1,20,2,0,3,1,7,24,0,1
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,13,2,0,1,1,2,35,0,0
4,13,16,10,-1,-1,-1,-1,20,2,1,2,1,7,24,0,1
4,141,10,10,-1,-1,-1,-1,20,2,0,3,1,7,24,0,1
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,13,1,0,1,1,2,35,0,0
4,14,16,10,-1,-1,-1,-1,20,2,1,2,1,7,24,0,1
4,142,10,10,-1,-1,-1,-1,20,2,0,3,1,7,24,0,1
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,13,1,0,1,1,2,35,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,6,2,0,1,1,2,35,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,6,2,0,1,1,2,35,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,6,1,0,1,1,2,35,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,6,1,0,1,1,2,35,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,6,1,0,1,1,2,35,0,0
4,16,90,3,2,1,0,0,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,6,1,0,1,1,2,35,0,0
4,16,90,3,2,1,0,0,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,6,1,0,1,1,2,35,0,0
4,16,90,3,2,1,0,0,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,6,1,0,1,1,2,35,0,0
4,16,90,3,2,1,0,0,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,6,1,0,1,1,2,35,0,0
4,16,90,3,2,1,0,0,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,6,1,0,1,1,2,35,0,0
4,16,90,3,2,1,0,0,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,6,1,0,1,1,2,35,0,0
4,16,90,3,2,1,0,0,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,6,1,0,1,1,2,35,0,0
4,16,90,3,2,1,0,0,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,6,1,0,1,1,2,35,0,0
4,16,90,3,2,1,0,0,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,6,1,0,1,1,2,35,0,0
4,16,90,3,2,1,0,0,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,6,1,0,1,1,2,35,0,0
4,16,90,3,2,1,0,0,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,6,1,0,1,1,2,35,0,0
4,16,90,3,2,1,0,0,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,6,1,0,1,1,2,35,0,0
4,16,90,3,2,1,0,0,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,6,1,0,1,1,2,35,0,0
4,16,90,3,2,1,0,0,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,1,32,0,0
4,16,90,3,2,1,0,0,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,1,0,1,1,1,32,0,0
4,16,90,3,2,1,0,0,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,1,32,0,0
4,16,90,3,2,1,0,0,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,1,0,1,1,1,32,0,0
4,16,90,3,2,1,0,0,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,1,32,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,1,32,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,1,32,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,1,0,1,1,1,32,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,1,32,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,1,32,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,1,0,1,1,1,32,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,1,0,1,1,1,32,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,2,26,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,2,26,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,1,0,1,1,2,26,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,2,26,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,21,2,0,1,1,2,26,0,1
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,1,0,1,1,2,26,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,1,0,1,1,2,26,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,2,26,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,21,1,0,1,1,2,26,0,1
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,1,0,1,1,2,26,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,1,0,1,1,2,26,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,2,26,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,2,26,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,1,32,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,1,32,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,1,32,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,1,32,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,1,0,1,1,1,32,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,1,0,1,1,1,32,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,1,32,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,1,0,1,1,1,32,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,1,32,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,1,32,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,1,0,1,1,1,32,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,1,32,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,1,32,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,1,0,1,1,1,32,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,1,32,0,0
4,16,90,3,2,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,1,32,0,0
4,16,90,3,1,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,1,0,1,1,1,32,0,0
4,16,90,3,1,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,1,32,0,0
4,16,90,3,1,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,1,32,0,0
4,16,90,3,1,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,1,0,1,1,1,32,0,0
4,16,90,3,1,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,1,0,1,1,1,32,0,0
4,16,90,3,1,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,1,0,1,1,1,32,0,0
4,16,90,3,1,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,1,32,0,0
4,16,90,3,1,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,1,32,0,0
4,16,90,3,1,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,1,32,0,0
4,16,90,3,1,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,1,1,32,0,0
4,16,90,3,1,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,0,0,0,0,0
4,16,90,3,1,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,0,0,0,0,0
4,16,90,3,1,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,0,0,0,0,0
4,16,90,3,1,1,0,1,20,2,1,2,0,0,0,28,0
4,16,16,10,-1,-1,-1,-1,20,1,0,1,0,0,0,0,0
4,3,16,10,-1,-1,-1,-1,20,2,1,2,0,0,0,0,0
4,3,46,10,-1,-1,-1,-1,1,2,0,1,0,0,0,0,0
